state,district,market,commodity,month,avg_min_price,avg_max_price,avg_modal_price,min_modal_price,max_modal_price,median_modal_price,std_modal_price,observation_count
Uttar Pradesh,Kanpur,Kanpur Market,Wheat,2023-06-01,3432.1220000000003,3908.7146666666667,3651.324666666667,3492.79,3859.59,3668.785,93.41350230001028,30
Uttar Pradesh,Kanpur,Kanpur Market,Wheat,2023-07-01,3389.234838709677,3891.4629032258067,3643.794193548387,3506.61,3772.09,3649.3,72.5053483900415,31
Uttar Pradesh,Kanpur,Kanpur Market,Wheat,2023-08-01,3437.547741935484,3897.2312903225807,3658.5735483870967,3504.64,3841.01,3674.34,82.12913244999763,31
Uttar Pradesh,Kanpur,Kanpur Market,Wheat,2023-09-01,3354.3016666666667,3796.3443333333335,3553.276,3367.42,3699.72,3552.79,83.51892812926941,30
Uttar Pradesh,Kanpur,Kanpur Market,Wheat,2023-10-01,3202.624193548387,3662.7580645161293,3425.79935483871,3160.4,3624.69,3442.76,114.43345489658991,31
Uttar Pradesh,Kanpur,Kanpur Market,Wheat,2023-11-01,3080.9809999999998,3495.903,3291.8190000000004,3059.21,3467.63,3289.0200000000004,102.75902085914925,30
Uttar Pradesh,Kanpur,Kanpur Market,Wheat,2023-12-01,2969.6858064516127,3389.05,3179.0854838709674,2992.34,3364.2,3174.47,105.48636410578425,31
Uttar Pradesh,Kanpur,Kanpur Market,Wheat,2024-01-01,2927.485483870968,3302.468064516129,3122.318064516129,2937.3,3259.81,3126.78,74.59415121930822,31
Uttar Pradesh,Kanpur,Kanpur Market,Wheat,2024-02-01,2990.1431034482757,3373.8431034482755,3183.1258620689655,3011.46,3308.15,3183.68,72.03459964872232,29
Uttar Pradesh,Kanpur,Kanpur Market,Wheat,2024-03-01,3070.0212903225806,3488.7722580645163,3274.21,3066.09,3472.72,3289.96,96.17844162458302,31
Uttar Pradesh,Kanpur,Kanpur Market,Wheat,2024-04-01,3164.1723333333334,3613.1789999999996,3403.8313333333335,3140.29,3574.01,3411.455,100.86581519039513,30
Uttar Pradesh,Kanpur,Kanpur Market,Wheat,2024-05-01,3326.217419354839,3781.3167741935486,3551.8967741935485,3398.08,3720.74,3541.25,91.06370482203089,31
Uttar Pradesh,Kanpur,Kanpur Market,Wheat,2024-06-01,3391.8419999999996,3898.1,3638.9946666666665,3428.87,3778.26,3642.695,87.12862963233849,30
Uttar Pradesh,Kanpur,Kanpur Market,Wheat,2024-07-01,3472.7167741935486,3938.7896774193546,3703.318387096774,3547.24,3886.92,3710.03,73.96372458157101,31
Uttar Pradesh,Kanpur,Kanpur Market,Wheat,2024-08-01,3391.837419354839,3887.842258064516,3655.026129032258,3473.28,3804.8,3669.96,87.41943634674614,31
Uttar Pradesh,Kanpur,Kanpur Market,Wheat,2024-09-01,3344.3233333333333,3809.483333333333,3576.1983333333333,3354.58,3734.71,3583.985,93.67346542491445,30
Uttar Pradesh,Kanpur,Kanpur Market,Wheat,2024-10-01,3200.988709677419,3654.689677419355,3437.7706451612903,3309.61,3633.97,3436.18,81.92014806853008,31
Uttar Pradesh,Kanpur,Kanpur Market,Wheat,2024-11-01,3094.5606666666667,3545.9210000000003,3315.0056666666665,3173.44,3469.48,3320.08,73.1838991470653,30
Uttar Pradesh,Kanpur,Kanpur Market,Wheat,2024-12-01,2984.7441935483866,3393.587419354839,3190.484838709677,2995.77,3339.9,3175.56,88.28190644637458,31
Uttar Pradesh,Kanpur,Kanpur Market,Wheat,2025-01-01,2989.1632258064515,3379.9306451612906,3184.9929032258065,3000.13,3391.22,3185.08,96.52806518291446,31
Uttar Pradesh,Kanpur,Kanpur Market,Wheat,2025-02-01,3004.665,3421.2635714285716,3199.0014285714283,3073.23,3401.78,3175.2650000000003,89.11431575205901,28
Uttar Pradesh,Kanpur,Kanpur Market,Wheat,2025-03-01,3105.023870967742,3525.441935483871,3310.1051612903225,3058.05,3460.83,3317.13,96.65661566842257,31
Uttar Pradesh,Kanpur,Kanpur Market,Wheat,2025-04-01,3211.722333333333,3658.703666666667,3434.316,3267.09,3557.12,3437.8,88.0556368635663,30
Uttar Pradesh,Kanpur,Kanpur Market,Wheat,2025-05-01,3321.4896774193544,3756.1780645161293,3525.745161290323,3407.95,3661.15,3506.97,67.68595412496195,31
Uttar Pradesh,Kanpur,Kanpur Market,Wheat,2025-06-01,3433.8816666666667,3907.5696666666668,3664.4179999999997,3424.84,3816.87,3659.495,90.62686761547646,30
Uttar Pradesh,Kanpur,Kanpur Market,Wheat,2025-07-01,3486.747741935484,3960.0751612903227,3735.7264516129035,3579.8,3829.97,3765.5,75.30457876952711,31
Uttar Pradesh,Kanpur,Kanpur Market,Wheat,2025-08-01,3440.387741935484,3943.468064516129,3700.1667741935485,3527.01,3888.39,3694.23,94.40869149208285,31
Uttar Pradesh,Kanpur,Kanpur Market,Wheat,2025-09-01,3379.4983333333334,3859.858333333333,3608.7216666666664,3487.07,3749.4,3600.55,69.75771968568868,30
Uttar Pradesh,Kanpur,Kanpur Market,Wheat,2025-10-01,3258.0661290322582,3711.7570967741935,3491.2990322580645,3292.2,3686.99,3469.62,106.90410467189247,31
Uttar Pradesh,Kanpur,Kanpur Market,Wheat,2025-11-01,3112.815,3554.1336666666666,3330.298666666667,3111.17,3543.91,3351.645,103.09940448449476,30
Uttar Pradesh,Kanpur,Kanpur Market,Wheat,2025-12-01,3046.7248387096774,3480.670322580645,3251.783870967742,3111.17,3455.69,3233.12,90.08518822675265,31
Uttar Pradesh,Kanpur,Kanpur Market,Wheat,2026-01-01,2985.9358064516127,3404.558387096774,3193.1551612903227,3067.39,3296.85,3202.96,65.27596519756041,31
Uttar Pradesh,Kanpur,Kanpur Market,Wheat,2026-02-01,2994.4439285714284,3421.8792857142857,3199.6539285714284,3026.7,3350.46,3198.88,74.23278901857444,28
Uttar Pradesh,Kanpur,Kanpur Market,Wheat,2026-03-01,3069.995161290323,3507.5916129032257,3299.332580645161,3142.68,3504.1,3306.52,93.50556275672369,31
Uttar Pradesh,Kanpur,Kanpur Market,Wheat,2026-04-01,3219.586333333333,3657.104,3445.5480000000002,3228.0,3620.1,3451.85,105.61603451931991,30
Uttar Pradesh,Kanpur,Kanpur Market,Wheat,2026-05-01,3367.8790322580644,3877.702903225806,3623.034516129032,3433.62,3827.37,3623.27,103.98643507171843,31
Uttar Pradesh,Kanpur,Kanpur Market,Wheat,2026-06-01,3488.0679999999998,3972.3803333333335,3727.9073333333336,3522.45,3909.88,3734.08,96.94759917474558,30
Uttar Pradesh,Kanpur,Kanpur Market,Wheat,2026-07-01,3529.14064516129,3999.4148387096775,3762.5409677419357,3462.23,3917.37,3770.15,99.04091226541482,31
Uttar Pradesh,Kanpur,Kanpur Market,Wheat,2026-08-01,3475.490322580645,3964.4751612903224,3718.1158064516126,3453.45,3856.33,3743.51,94.02910793203698,31
Uttar Pradesh,Lucknow,Lucknow Market,Onion,2023-01-01,3215.6325806451614,3658.2990322580645,3448.676774193548,3286.7,3659.31,3436.73,84.62960177097597,31
Uttar Pradesh,Lucknow,Lucknow Market,Onion,2023-02-01,3264.6746428571428,3704.3985714285714,3480.904642857143,3329.6,3601.09,3496.875,72.00644479808955,28
Uttar Pradesh,Lucknow,Lucknow Market,Onion,2023-03-01,3184.848064516129,3632.7790322580645,3395.683548387097,3154.5,3547.67,3410.59,82.38084269814127,31
Uttar Pradesh,Lucknow,Lucknow Market,Onion,2023-04-01,3033.279666666667,3466.0186666666664,3236.1679999999997,3019.97,3385.95,3245.63,88.79148869586324,30
Uttar Pradesh,Lucknow,Lucknow Market,Onion,2023-05-01,2841.7209677419355,3246.448387096774,3048.4925806451615,2835.69,3192.95,3067.32,96.7255240002258,31
Uttar Pradesh,Lucknow,Lucknow Market,Onion,2023-06-01,2695.1803333333332,3088.5113333333334,2874.6440000000002,2691.56,3038.2,2890.41,90.87328622299033,30
Uttar Pradesh,Lucknow,Lucknow Market,Onion,2023-07-01,2584.8070967741937,2965.155806451613,2773.5554838709677,2627.01,2929.54,2779.01,67.68978213579501,31
Uttar Pradesh,Lucknow,Lucknow Market,Onion,2023-08-01,2586.077741935484,2954.7361290322583,2763.380322580645,2578.48,2989.94,2757.35,92.03976211340655,31
Uttar Pradesh,Lucknow,Lucknow Market,Onion,2023-09-01,2652.5403333333334,3009.323,2831.597,2644.26,3083.97,2831.605,90.65372522729668,30
Uttar Pradesh,Lucknow,Lucknow Market,Onion,2023-10-01,2767.9851612903226,3174.856129032258,2979.1109677419354,2805.72,3135.64,2983.92,88.01772898512493,31
Uttar Pradesh,Lucknow,Lucknow Market,Onion,2023-11-01,2978.131,3390.2233333333334,3193.360333333333,3008.63,3365.88,3189.965,83.74302377463763,30
Uttar Pradesh,Lucknow,Lucknow Market,Onion,2023-12-01,3124.4412903225807,3552.6006451612902,3348.941935483871,3196.62,3500.61,3328.03,77.47624295741046,31
Uttar Pradesh,Lucknow,Lucknow Market,Onion,2024-01-01,3269.262258064516,3719.717741935484,3494.7070967741934,3373.76,3608.94,3491.23,55.56425950756165,31
Uttar Pradesh,Lucknow,Lucknow Market,Onion,2024-02-01,3271.6568965517245,3713.6606896551725,3503.5165517241376,3315.42,3609.48,3492.25,69.87920405323241,29
Uttar Pradesh,Lucknow,Lucknow Market,Onion,2024-03-01,3184.0693548387094,3613.652258064516,3404.563548387097,3231.94,3572.83,3397.96,85.73580479388941,31
Uttar Pradesh,Lucknow,Lucknow Market,Onion,2024-04-01,3066.6659999999997,3485.802,3268.131,3115.37,3436.2,3255.635,83.3045504138592,30
Uttar Pradesh,Lucknow,Lucknow Market,Onion,2024-05-01,2867.831612903226,3250.4941935483866,3062.294516129032,2915.7,3271.31,3050.8,91.79458029893743,31
Uttar Pradesh,Lucknow,Lucknow Market,Onion,2024-06-01,2688.6276666666668,3068.3413333333333,2880.6496666666667,2751.58,3044.7,2888.25,77.33769106008879,30
Uttar Pradesh,Lucknow,Lucknow Market,Onion,2024-07-01,2593.2351612903226,2950.802258064516,2772.4148387096775,2673.95,2903.26,2772.18,66.69019612461629,31
Uttar Pradesh,Lucknow,Lucknow Market,Onion,2024-08-01,2591.2070967741934,2947.496451612903,2774.0287096774196,2568.93,2924.19,2787.36,74.8085950829153,31
Uttar Pradesh,Lucknow,Lucknow Market,Onion,2024-09-01,2651.178,3035.730666666667,2845.112,2624.94,3039.69,2845.085,86.3178267998464,30
Uttar Pradesh,Lucknow,Lucknow Market,Onion,2024-10-01,2808.0932258064518,3226.235806451613,3018.004838709677,2821.63,3202.93,3032.5,89.69327387903606,31
Uttar Pradesh,Lucknow,Lucknow Market,Onion,2024-11-01,3018.9353333333333,3427.587,3220.138,3020.35,3384.16,3212.73,105.21187937385864,30
Uttar Pradesh,Lucknow,Lucknow Market,Onion,2024-12-01,3172.941612903226,3578.334516129032,3373.964193548387,3233.77,3516.13,3368.99,72.98872149285313,31
Uttar Pradesh,Lucknow,Lucknow Market,Onion,2025-01-01,3267.8954838709674,3740.9093548387095,3494.8112903225806,3285.83,3625.28,3504.25,78.58037124464506,31
Uttar Pradesh,Lucknow,Lucknow Market,Onion,2025-02-01,3271.3250000000003,3730.7400000000002,3505.3167857142857,3378.83,3701.66,3489.4700000000003,72.52673096245637,28
Uttar Pradesh,Lucknow,Lucknow Market,Onion,2025-03-01,3223.8274193548386,3680.2145161290323,3446.9509677419355,3272.66,3595.83,3434.18,88.07582677650865,31
Uttar Pradesh,Lucknow,Lucknow Market,Onion,2025-04-01,3054.5440000000003,3491.49,3288.2436666666667,3163.1,3441.03,3287.7349999999997,74.80755542163465,30
Uttar Pradesh,Lucknow,Lucknow Market,Onion,2025-05-01,2919.5935483870967,3306.360322580645,3111.3493548387096,2930.34,3289.87,3111.47,83.0387031423895,31
Uttar Pradesh,Lucknow,Lucknow Market,Onion,2025-06-01,2745.334666666667,3130.843,2931.447666666667,2776.03,3133.82,2919.425,88.55221088707177,30
Uttar Pradesh,Lucknow,Lucknow Market,Onion,2025-07-01,2611.9864516129032,2960.4945161290325,2783.2948387096776,2648.42,2888.04,2797.75,69.58269942406498,31
Uttar Pradesh,Lucknow,Lucknow Market,Onion,2025-08-01,2596.0848387096776,2971.3999999999996,2796.775483870968,2604.57,2945.53,2808.81,77.29407846395087,31
Uttar Pradesh,Lucknow,Lucknow Market,Onion,2025-09-01,2704.635333333333,3082.976,2899.433,2704.82,3097.31,2889.2799999999997,95.17349660597168,30
Uttar Pradesh,Lucknow,Lucknow Market,Onion,2025-10-01,2835.337741935484,3252.4151612903224,3038.7509677419353,2816.6,3272.78,3048.96,95.61961532917267,31
Uttar Pradesh,Lucknow,Lucknow Market,Onion,2025-11-01,3071.537333333333,3445.3373333333334,3245.135,3093.33,3408.93,3240.7200000000003,80.53732262874718,30
Uttar Pradesh,Lucknow,Lucknow Market,Onion,2025-12-01,3187.0054838709675,3652.1961290322583,3413.4509677419355,3261.03,3613.53,3408.57,83.03289530279888,31
Uttar Pradesh,Lucknow,Lucknow Market,Onion,2026-01-01,3309.3835483870967,3739.045806451613,3524.221612903226,3362.73,3716.8,3510.76,75.38124961804822,31
Uttar Pradesh,Lucknow,Lucknow Market,Onion,2026-02-01,3278.8396428571427,3773.117142857143,3524.1817857142855,3389.38,3684.61,3517.035,76.477602000875,28
Uttar Pradesh,Lucknow,Lucknow Market,Onion,2026-03-01,3228.1370967741937,3691.888064516129,3460.9232258064517,3267.04,3619.17,3469.69,90.3241728585472,31
Uttar Pradesh,Lucknow,Lucknow Market,Onion,2026-04-01,3088.498666666667,3522.2573333333335,3305.298666666667,3114.92,3469.22,3312.4700000000003,91.45951618945536,30
Uttar Pradesh,Lucknow,Lucknow Market,Onion,2026-05-01,2922.6070967741935,3310.934516129032,3110.8490322580647,2958.49,3347.28,3131.25,95.7655344180025,31
Uttar Pradesh,Lucknow,Lucknow Market,Onion,2026-06-01,2748.847,3132.4263333333333,2952.802333333333,2711.96,3150.48,2943.575,106.06694872395066,30
Uttar Pradesh,Lucknow,Lucknow Market,Onion,2026-07-01,2648.497096774194,3020.745161290323,2832.392580645161,2691.82,3014.24,2826.38,75.72693888649054,31
Uttar Pradesh,Lucknow,Lucknow Market,Onion,2026-08-01,2624.2361290322583,3001.904193548387,2812.340967741936,2700.96,3013.39,2805.85,73.5750840685821,31
Uttar Pradesh,Lucknow,Lucknow Market,Potato,2023-01-01,1481.2812903225806,1689.8874193548388,1592.2864516129032,1513.87,1671.27,1587.29,39.38398884050791,31
Uttar Pradesh,Lucknow,Lucknow Market,Potato,2023-02-01,1569.8425,1799.462142857143,1678.4421428571427,1577.08,1811.08,1685.9650000000001,47.716532219870636,28
Uttar Pradesh,Lucknow,Lucknow Market,Potato,2023-03-01,1645.1699999999998,1875.0796774193548,1758.897741935484,1684.74,1881.1,1748.11,49.38574225487065,31
Uttar Pradesh,Lucknow,Lucknow Market,Potato,2023-04-01,1710.8586666666667,1932.2793333333332,1822.9373333333335,1741.58,1891.85,1816.5949999999998,44.03516353014301,30
Uttar Pradesh,Lucknow,Lucknow Market,Potato,2023-05-01,1747.2654838709675,1990.1345161290321,1871.986129032258,1785.17,1931.59,1881.62,40.80939774753012,31
Uttar Pradesh,Lucknow,Lucknow Market,Potato,2023-06-01,1719.8386666666668,1968.4103333333333,1841.961,1777.66,1937.14,1833.5,45.091176929600685,30
Uttar Pradesh,Lucknow,Lucknow Market,Potato,2023-07-01,1672.7529032258064,1910.1748387096773,1789.3709677419354,1687.63,1851.0,1781.19,43.240154667842305,31
Uttar Pradesh,Lucknow,Lucknow Market,Potato,2023-08-01,1583.1012903225806,1808.206129032258,1692.108064516129,1606.69,1776.53,1697.52,39.142532401413376,31
Uttar Pradesh,Lucknow,Lucknow Market,Potato,2023-09-01,1478.823,1677.355,1584.1086666666667,1501.34,1662.02,1584.1750000000002,42.00792739088855,30
Uttar Pradesh,Lucknow,Lucknow Market,Potato,2023-10-01,1432.218064516129,1635.4745161290323,1530.8929032258065,1448.61,1623.97,1530.23,48.77304311424148,31
Uttar Pradesh,Lucknow,Lucknow Market,Potato,2023-11-01,1422.4533333333334,1621.3033333333333,1521.571,1446.05,1576.28,1523.045,34.48199533689706,30
Uttar Pradesh,Lucknow,Lucknow Market,Potato,2023-12-01,1434.6951612903226,1624.580322580645,1530.4483870967742,1447.71,1609.75,1525.1,40.95224715826747,31
Uttar Pradesh,Lucknow,Lucknow Market,Potato,2024-01-01,1509.0661290322582,1716.3032258064516,1610.5887096774193,1545.6,1703.62,1608.34,38.86934899908798,31
Uttar Pradesh,Lucknow,Lucknow Market,Potato,2024-02-01,1602.6489655172413,1831.0168965517241,1712.1127586206896,1633.36,1834.6,1726.92,52.89488288081719,29
Uttar Pradesh,Lucknow,Lucknow Market,Potato,2024-03-01,1668.2825806451613,1895.5432258064516,1774.3732258064515,1670.81,1876.05,1771.82,45.35042053366927,31
Uttar Pradesh,Lucknow,Lucknow Market,Potato,2024-04-01,1740.2476666666666,1976.0313333333334,1855.4623333333334,1759.42,1908.38,1858.8,40.12755401117214,30
Uttar Pradesh,Lucknow,Lucknow Market,Potato,2024-05-01,1769.0974193548388,2009.6109677419356,1883.303870967742,1803.49,1989.85,1884.89,46.84509264070385,31
Uttar Pradesh,Lucknow,Lucknow Market,Potato,2024-06-01,1738.055,1982.4593333333332,1861.3509999999999,1778.25,1925.6,1856.5149999999999,36.83919289898022,30
Uttar Pradesh,Lucknow,Lucknow Market,Potato,2024-07-01,1688.8096774193548,1922.3951612903227,1797.0564516129032,1723.31,1903.0,1782.77,45.58256410429959,31
Uttar Pradesh,Lucknow,Lucknow Market,Potato,2024-08-01,1597.7232258064516,1833.6522580645162,1710.4364516129033,1598.12,1804.75,1718.84,49.41732378754027,31
Uttar Pradesh,Lucknow,Lucknow Market,Potato,2024-09-01,1508.1866666666667,1715.6303333333333,1619.073,1527.78,1713.23,1621.82,48.14275468459078,30
Uttar Pradesh,Lucknow,Lucknow Market,Potato,2024-10-01,1458.7503225806452,1656.1812903225807,1558.7467741935484,1465.71,1621.59,1553.22,39.409453382582974,31
Uttar Pradesh,Lucknow,Lucknow Market,Potato,2024-11-01,1422.1736666666666,1620.316,1523.093,1414.17,1597.4,1522.31,42.44666439516612,30
Uttar Pradesh,Lucknow,Lucknow Market,Potato,2024-12-01,1453.496129032258,1650.1187096774195,1552.1677419354837,1428.16,1610.55,1560.49,40.26325874455746,31
Uttar Pradesh,Lucknow,Lucknow Market,Potato,2025-01-01,1514.9632258064516,1719.2777419354838,1618.5609677419354,1519.55,1723.28,1620.31,49.002365273174256,31
Uttar Pradesh,Lucknow,Lucknow Market,Potato,2025-02-01,1578.8728571428571,1808.0964285714285,1691.1742857142856,1604.75,1791.1,1684.3000000000002,41.670993680085466,28
Uttar Pradesh,Lucknow,Lucknow Market,Potato,2025-03-01,1685.1429032258065,1925.8206451612905,1798.577741935484,1728.75,1862.7,1796.45,34.92654307826432,31
Uttar Pradesh,Lucknow,Lucknow Market,Potato,2025-04-01,1755.4303333333332,1982.2446666666667,1868.0293333333332,1770.73,1962.43,1855.01,48.019658756872026,30
Uttar Pradesh,Lucknow,Lucknow Market,Potato,2025-05-01,1762.9583870967742,2016.7354838709675,1885.9422580645162,1806.63,1985.13,1874.47,41.60606267598329,31
Uttar Pradesh,Lucknow,Lucknow Market,Potato,2025-06-01,1755.6193333333333,1997.9456666666667,1877.6160000000002,1800.9,1998.74,1875.545,37.11565722218162,30
Uttar Pradesh,Lucknow,Lucknow Market,Potato,2025-07-01,1692.6332258064515,1920.126129032258,1804.1399999999999,1666.09,1909.32,1816.11,46.8207950950573,31
Uttar Pradesh,Lucknow,Lucknow Market,Potato,2025-08-01,1614.9338709677418,1844.0403225806451,1725.7625806451613,1632.49,1816.06,1726.58,46.01657382347812,31
Uttar Pradesh,Lucknow,Lucknow Market,Potato,2025-09-01,1542.4126666666666,1757.7740000000001,1640.6016666666667,1583.06,1712.36,1636.915,31.678091426675138,30
Uttar Pradesh,Lucknow,Lucknow Market,Potato,2025-10-01,1487.1290322580646,1689.2522580645161,1583.0090322580645,1509.81,1696.38,1587.81,41.56665060316492,31
Uttar Pradesh,Lucknow,Lucknow Market,Potato,2025-11-01,1454.4663333333333,1640.2069999999999,1551.948,1493.63,1604.71,1550.8000000000002,29.008596751949955,30
Uttar Pradesh,Lucknow,Lucknow Market,Potato,2025-12-01,1467.3638709677418,1666.9293548387095,1564.149677419355,1476.27,1633.13,1569.86,40.1790738638802,31
Uttar Pradesh,Lucknow,Lucknow Market,Potato,2026-01-01,1532.3022580645163,1745.8632258064517,1631.3774193548386,1545.43,1730.04,1633.57,41.515390236051154,31
Uttar Pradesh,Lucknow,Lucknow Market,Potato,2026-02-01,1621.2617857142857,1835.9639285714286,1722.474642857143,1668.16,1847.6,1709.455,45.500942479627746,28
Uttar Pradesh,Lucknow,Lucknow Market,Potato,2026-03-01,1698.8790322580646,1925.3016129032258,1815.8690322580646,1732.44,1900.19,1815.67,40.53836646559561,31
Uttar Pradesh,Lucknow,Lucknow Market,Potato,2026-04-01,1749.9606666666666,2000.1296666666667,1876.376,1755.82,1981.55,1873.2649999999999,51.02738234483047,30
Uttar Pradesh,Lucknow,Lucknow Market,Potato,2026-05-01,1780.2970967741935,2023.7677419354836,1898.1061290322582,1801.19,1970.62,1906.57,41.476660398945604,31
Uttar Pradesh,Lucknow,Lucknow Market,Potato,2026-06-01,1772.8643333333334,2014.4193333333335,1892.9153333333334,1816.15,1952.15,1896.725,29.1923083555658,30
Uttar Pradesh,Lucknow,Lucknow Market,Potato,2026-07-01,1716.3219354838711,1948.6025806451612,1831.313870967742,1754.97,1930.03,1828.67,44.41772361549832,31
Uttar Pradesh,Lucknow,Lucknow Market,Potato,2026-08-01,1628.7854838709677,1849.4529032258065,1743.4977419354839,1610.27,1844.16,1749.78,51.00358887435776,31
Uttar Pradesh,Lucknow,Lucknow Market,Rice,2023-01-01,3269.2512903225806,3728.195806451613,3491.308387096774,3263.03,3666.76,3502.89,106.07270488040345,31
Uttar Pradesh,Lucknow,Lucknow Market,Rice,2023-02-01,3417.5760714285716,3917.3935714285717,3654.2946428571427,3425.01,3837.01,3648.9849999999997,95.47738884861272,28
Uttar Pradesh,Lucknow,Lucknow Market,Rice,2023-03-01,3523.0187096774193,4006.0838709677423,3762.9596774193546,3597.0,3924.16,3756.24,78.51384427746366,31
Uttar Pradesh,Lucknow,Lucknow Market,Rice,2023-04-01,3530.3813333333333,4040.2690000000002,3781.7336666666665,3566.34,3945.6,3788.175,78.01115859543614,30
Uttar Pradesh,Lucknow,Lucknow Market,Rice,2023-05-01,3462.124838709677,3940.915483870968,3693.6290322580644,3478.48,3966.11,3696.96,98.12142811689469,31
Uttar Pradesh,Lucknow,Lucknow Market,Rice,2023-06-01,3330.788333333333,3764.0703333333336,3542.750666666667,3383.55,3666.8,3533.0699999999997,78.192259778033,30
Uttar Pradesh,Lucknow,Lucknow Market,Rice,2023-07-01,3088.893870967742,3522.344193548387,3305.913870967742,3076.34,3615.95,3292.31,118.90724641998389,31
Uttar Pradesh,Lucknow,Lucknow Market,Rice,2023-08-01,2882.6619354838713,3310.376451612903,3095.907419354839,2858.15,3265.8,3084.8,87.41025176212604,31
Uttar Pradesh,Lucknow,Lucknow Market,Rice,2023-09-01,2775.874333333333,3164.775666666667,2977.173333333333,2795.69,3172.29,2975.125,90.69286362577644,30
Uttar Pradesh,Lucknow,Lucknow Market,Rice,2023-10-01,2793.453548387097,3156.4487096774196,2969.0574193548387,2790.45,3129.61,2974.39,75.70886936010176,31
Uttar Pradesh,Lucknow,Lucknow Market,Rice,2023-11-01,2870.855,3283.677666666667,3084.286,2929.58,3210.15,3089.885,78.57522903518036,30
Uttar Pradesh,Lucknow,Lucknow Market,Rice,2023-12-01,3066.183225806452,3493.519677419355,3284.342258064516,3056.74,3466.52,3283.42,101.20447986493083,31
Uttar Pradesh,Lucknow,Lucknow Market,Rice,2024-01-01,3278.592258064516,3748.547419354839,3510.7370967741936,3285.92,3691.32,3508.34,101.79684845133315,31
Uttar Pradesh,Lucknow,Lucknow Market,Rice,2024-02-01,3488.3006896551724,3956.103793103448,3708.7710344827588,3471.24,3921.55,3705.43,87.96122194892911,29
Uttar Pradesh,Lucknow,Lucknow Market,Rice,2024-03-01,3593.7722580645163,4104.823225806452,3822.4974193548387,3617.86,4058.88,3832.47,101.19216860237569,31
Uttar Pradesh,Lucknow,Lucknow Market,Rice,2024-04-01,3563.0783333333334,4050.7509999999997,3792.1293333333333,3598.01,3935.91,3809.8,83.94545926120553,30
Uttar Pradesh,Lucknow,Lucknow Market,Rice,2024-05-01,3437.267741935484,3931.4974193548387,3692.0425806451617,3517.13,3963.27,3687.97,92.55192812570117,31
Uttar Pradesh,Lucknow,Lucknow Market,Rice,2024-06-01,3303.4416666666666,3757.711333333333,3540.771333333333,3383.37,3784.77,3525.1400000000003,99.49623991278091,30
Uttar Pradesh,Lucknow,Lucknow Market,Rice,2024-07-01,3077.675806451613,3489.255806451613,3276.762258064516,3117.78,3480.01,3262.06,91.30913903546474,31
Uttar Pradesh,Lucknow,Lucknow Market,Rice,2024-08-01,2908.2477419354836,3303.8841935483874,3108.445806451613,2876.37,3267.34,3110.47,95.26268310218845,31
Uttar Pradesh,Lucknow,Lucknow Market,Rice,2024-09-01,2806.7090000000003,3205.716,3005.5773333333336,2808.32,3130.72,3003.02,81.61115106926607,30
Uttar Pradesh,Lucknow,Lucknow Market,Rice,2024-10-01,2787.943870967742,3183.013225806452,2989.7629032258064,2891.85,3145.49,2981.89,70.0769377276883,31
Uttar Pradesh,Lucknow,Lucknow Market,Rice,2024-11-01,2923.1813333333334,3300.2476666666666,3111.862,2933.62,3347.74,3110.1800000000003,87.27189058062874,30
Uttar Pradesh,Lucknow,Lucknow Market,Rice,2024-12-01,3075.1764516129033,3483.0548387096774,3273.9919354838707,3083.55,3466.93,3252.82,91.06022865552062,31
Uttar Pradesh,Lucknow,Lucknow Market,Rice,2025-01-01,3299.296774193548,3736.596129032258,3533.480322580645,3375.11,3708.83,3532.65,91.39771421225927,31
Uttar Pradesh,Lucknow,Lucknow Market,Rice,2025-02-01,3513.255357142857,3943.128928571429,3716.683928571428,3484.16,3891.13,3719.505,94.22007057315078,28
Uttar Pradesh,Lucknow,Lucknow Market,Rice,2025-03-01,3578.373225806452,4116.504516129032,3841.0709677419354,3668.98,4009.09,3824.0,85.8040816960297,31
Uttar Pradesh,Lucknow,Lucknow Market,Rice,2025-04-01,3645.6566666666668,4117.461,3866.3996666666667,3725.69,3992.63,3873.23,74.83551316667472,30
Uttar Pradesh,Lucknow,Lucknow Market,Rice,2025-05-01,3470.4732258064514,3967.214193548387,3735.262258064516,3581.85,4008.97,3711.05,97.95392065352888,31
Uttar Pradesh,Lucknow,Lucknow Market,Rice,2025-06-01,3297.2889999999998,3787.527666666667,3538.6403333333337,3390.11,3664.36,3539.635,81.2995234529587,30
Uttar Pradesh,Lucknow,Lucknow Market,Rice,2025-07-01,3122.690322580645,3528.2361290322583,3318.9893548387095,3079.35,3536.45,3338.54,116.49353423932989,31
Uttar Pradesh,Lucknow,Lucknow Market,Rice,2025-08-01,2906.5987096774193,3312.6658064516128,3115.0348387096774,2958.02,3287.86,3118.61,90.3340038918889,31
Uttar Pradesh,Lucknow,Lucknow Market,Rice,2025-09-01,2806.065,3198.7913333333336,3013.06,2801.44,3213.33,3014.295,95.13242280613663,30
Uttar Pradesh,Lucknow,Lucknow Market,Rice,2025-10-01,2825.5674193548384,3221.4283870967743,3031.155483870968,2863.81,3225.92,3031.23,94.15497444244816,31
Uttar Pradesh,Lucknow,Lucknow Market,Rice,2025-11-01,2900.124333333333,3319.5226666666663,3111.4103333333333,2937.87,3351.45,3110.4849999999997,99.13179647468735,30
